Model,ACC,AUC,Recall,Precision,PR_score
Adaboost,0.4464285714285714,0.609375,0.3125,0.3958333333333333,0.6312003968253969
DT,0.5892857142857143,0.59375,0.625,0.6,0.70625
KNN,0.5133928571428571,0.5625,0.3125,0.4583333333333333,0.5822916666666667
XGBoost,0.5491071428571428,0.6666666666666666,0.5416666666666666,0.5875,0.6335069444444444
ensemble,0.5892857142857143,0.59375,0.625,0.6,0.6064484126984127
