Model,ACC,AUC,Recall,Precision,PR_score
Adaboost,0.6160714285714286,0.6354166666666666,0.5416666666666666,0.6458333333333333,0.6218253968253968
DT,0.6205357142857143,0.625,0.625,0.625,0.71875
KNN,0.5848214285714286,0.625,0.3958333333333333,0.7083333333333333,0.7281249999999999
XGBoost,0.7098214285714286,0.8125,0.6875,0.775,0.7786210317460317
ensemble,0.6830357142857143,0.671875,0.75,0.6875,0.6448412698412698
