Model,ACC,AUC,Recall,Precision,PR_score
Adaboost,0.5223214285714286,0.6354166666666666,0.47916666666666663,0.5,0.6448164682539682
DT,0.45089285714285715,0.44791666666666663,0.4583333333333333,0.43333333333333335,0.575297619047619
KNN,0.5491071428571428,0.640625,0.3125,0.611111111111111,0.7242559523809524
XGBoost,0.5803571428571428,0.6666666666666666,0.5416666666666666,0.625,0.6335069444444444
ensemble,0.5133928571428571,0.5520833333333334,0.5208333333333334,0.5208333333333334,0.5705109126984127
