Model,ACC,AUC,Recall,Precision,PR_score
Adaboost,0.5178571428571428,0.640625,0.3958333333333333,0.5,0.6606150793650793
DT,0.5580357142857143,0.5625,0.5,0.4375,0.59375
KNN,0.5133928571428571,0.5390625,0.3125,0.4583333333333333,0.5197916666666667
XGBoost,0.5178571428571428,0.6510416666666666,0.41666666666666663,0.5625,0.6192212301587302
ensemble,0.5892857142857143,0.53125,0.5,0.5,0.5321924603174604
