Model,ACC,AUC,Recall,Precision,PR_score
Adaboost,0.5848214285714286,0.546875,0.5416666666666666,0.6041666666666666,0.5707589285714285
DT,0.6517857142857143,0.65625,0.75,0.625,0.75
KNN,0.5848214285714286,0.625,0.3958333333333333,0.7083333333333333,0.7281249999999999
XGBoost,0.6160714285714286,0.703125,0.625,0.65,0.6527281746031746
ensemble,0.6517857142857143,0.609375,0.75,0.6625,0.5607638888888888
