Model,ACC,AUC,Recall,Precision,PR_score
Adaboost,0.5892857142857143,0.671875,0.625,0.5625,0.6287698412698413
DT,0.48214285714285715,0.47916666666666663,0.4583333333333333,0.49583333333333335,0.606547619047619
KNN,0.5133928571428571,0.5625,0.3125,0.4583333333333333,0.6001488095238096
XGBoost,0.5803571428571428,0.6979166666666666,0.5416666666666666,0.625,0.6440724206349207
ensemble,0.48214285714285715,0.515625,0.4583333333333333,0.49583333333333335,0.5583581349206349
