Model,ACC,AUC,Recall,Precision,PR_score
Adaboost,0.5848214285714286,0.640625,0.5416666666666666,0.6041666666666666,0.6606150793650793
DT,0.48660714285714285,0.4895833333333333,0.41666666666666663,0.375,0.5386904761904762
KNN,0.5848214285714286,0.6223958333333333,0.3958333333333333,0.7083333333333333,0.6739583333333333
XGBoost,0.5535714285714286,0.671875,0.41666666666666663,0.6041666666666666,0.6324156746031746
ensemble,0.5535714285714286,0.5885416666666666,0.41666666666666663,0.47916666666666663,0.6346230158730158
