Model,ACC,AUC,Recall,Precision,PR_score
Adaboost,0.6160714285714286,0.6979166666666666,0.5416666666666666,0.6458333333333333,0.6404265873015873
DT,0.6205357142857143,0.625,0.625,0.625,0.71875
KNN,0.5848214285714286,0.625,0.3958333333333333,0.7083333333333333,0.7281249999999999
XGBoost,0.6473214285714286,0.78125,0.625,0.7125,0.758829365079365
ensemble,0.6205357142857143,0.65625,0.625,0.625,0.6349454365079366
