Model,ACC,AUC,Recall,Precision,PR_score
Adaboost,0.5535714285714286,0.65625,0.5416666666666666,0.5416666666666666,0.6469990079365079
DT,0.45089285714285715,0.44791666666666663,0.4583333333333333,0.43333333333333335,0.575297619047619
KNN,0.5491071428571428,0.640625,0.3125,0.611111111111111,0.7242559523809524
XGBoost,0.5446428571428571,0.6614583333333334,0.4583333333333333,0.5833333333333334,0.6240823412698412
ensemble,0.48214285714285715,0.5520833333333334,0.4583333333333333,0.49583333333333335,0.5705109126984127
