Model,ACC,AUC,Recall,Precision,PR_score
Adaboost,0.5491071428571428,0.703125,0.3958333333333333,0.5625,0.6855406746031746
DT,0.5892857142857143,0.59375,0.5,0.5,0.625
KNN,0.5133928571428571,0.5546875,0.3125,0.4583333333333333,0.5666666666666667
XGBoost,0.48660714285714285,0.6510416666666666,0.41666666666666663,0.5208333333333333,0.6176587301587302
ensemble,0.6205357142857143,0.578125,0.5625,0.625,0.5571924603174603
