Model,ACC,AUC,Recall,Precision,PR_score
Adaboost,0.5178571428571428,0.671875,0.4583333333333333,0.5,0.626016865079365
DT,0.48214285714285715,0.47916666666666663,0.4583333333333333,0.49583333333333335,0.606547619047619
KNN,0.5133928571428571,0.59375,0.3125,0.4583333333333333,0.5947916666666666
XGBoost,0.5803571428571428,0.6979166666666666,0.5416666666666666,0.625,0.6440724206349207
ensemble,0.48214285714285715,0.5520833333333334,0.4583333333333333,0.49583333333333335,0.5705109126984127
