Model,ACC,AUC,Recall,Precision,PR_score
Adaboost,0.39285714285714285,0.41666666666666663,0.3958333333333333,0.3875,0.5346974206349207
DT,0.38839285714285715,0.38541666666666663,0.3333333333333333,0.35,0.5023809523809524
KNN,0.5223214285714286,0.5416666666666666,0.2708333333333333,0.5,0.5888392857142857
XGBoost,0.5803571428571428,0.5677083333333334,0.5416666666666666,0.6041666666666666,0.6444940476190476
ensemble,0.41964285714285715,0.453125,0.3333333333333333,0.3958333333333333,0.5228670634920635
