Model,ACC,AUC,Recall,Precision,PR_score
Adaboost,0.6473214285714286,0.6666666666666666,0.6041666666666666,0.6666666666666666,0.6221974206349206
DT,0.6517857142857143,0.65625,0.75,0.6696428571428572,0.7723214285714286
KNN,0.5848214285714286,0.625,0.3958333333333333,0.7083333333333333,0.7281249999999999
XGBoost,0.7098214285714286,0.859375,0.6875,0.775,0.821329365079365
ensemble,0.6830357142857143,0.734375,0.75,0.6875,0.7074900793650793
