Model,ACC,AUC,Recall,Precision,PR_score
Adaboost,0.5535714285714286,0.6041666666666666,0.47916666666666663,0.5625,0.6355902777777778
DT,0.5892857142857143,0.59375,0.625,0.5583333333333333,0.6854166666666667
KNN,0.5848214285714286,0.625,0.3958333333333333,0.7083333333333333,0.7281249999999999
XGBoost,0.6160714285714286,0.703125,0.625,0.65,0.6527281746031746
ensemble,0.5892857142857143,0.578125,0.625,0.6,0.550719246031746
