Model,ACC,AUC,Recall,Precision,PR_score
Adaboost,0.7455357142857143,0.76875,0.7625,0.825,0.8188839285714286
DT,0.7142857142857143,0.7104166666666667,0.7125,0.7666666666666666,0.8199404761904762
KNN,0.7678571428571428,0.7578125,0.75,0.775,0.8397321428571429
XGBoost,0.7767857142857143,0.8572916666666667,0.7625,0.8166666666666667,0.8789434523809523
ensemble,0.8080357142857143,0.83125,0.7625,0.8666666666666667,0.8784226190476191
