Model,ACC,AUC,Recall,Precision,PR_score
Adaboost,0.8080357142857143,0.9421875,0.7,0.95,0.9645833333333333
DT,0.8705357142857143,0.8708333333333333,0.825,0.95,0.9366071428571429
KNN,0.8035714285714286,0.7786458333333333,0.75,0.8125,0.8491071428571428
XGBoost,0.8705357142857143,0.9427083333333334,0.8875,0.9,0.9682291666666667
ensemble,0.8705357142857143,0.9625,0.825,0.95,0.9767708333333334
