Model,ACC,AUC,Recall,Precision,PR_score
Adaboost,0.90625,0.9520833333333334,0.95,0.9,0.9585416666666666
DT,0.875,0.8604166666666666,0.8875,0.9166666666666666,0.9333333333333333
KNN,0.7678571428571428,0.78125,0.8125,0.775,0.8379464285714286
XGBoost,0.84375,0.9677083333333334,0.8875,0.8375,0.9767708333333334
ensemble,0.9375,0.9666666666666667,0.95,0.95,0.9845238095238096
