Model,ACC,AUC,Recall,Precision,PR_score
Adaboost,0.7142857142857143,0.7416666666666667,0.7625,0.7916666666666666,0.8369047619047618
DT,0.7142857142857143,0.7145833333333333,0.7,0.7333333333333334,0.7970238095238096
KNN,0.7991071428571428,0.796875,0.8125,0.8166666666666667,0.8587797619047619
XGBoost,0.8080357142857143,0.9,0.8125,0.825,0.9257291666666667
ensemble,0.8080357142857143,0.784375,0.75,0.8333333333333334,0.8523511904761905
