Model,ACC,AUC,Recall,Precision,PR_score
Adaboost,0.90625,0.9510416666666667,0.95,0.9,0.9704613095238095
DT,0.84375,0.8291666666666666,0.8875,0.8666666666666667,0.9083333333333333
KNN,0.7678571428571428,0.7734375,0.8125,0.775,0.8275297619047619
XGBoost,0.875,0.9510416666666667,0.8875,0.8875,0.9704613095238095
ensemble,0.90625,0.9666666666666667,0.95,0.9,0.9845238095238096
