Model,ACC,AUC,Recall,Precision,PR_score
Adaboost,0.8705357142857143,0.9109375,0.825,0.95,0.9463541666666666
DT,0.8080357142857143,0.8083333333333333,0.825,0.8666666666666667,0.8949404761904762
KNN,0.7678571428571428,0.7578125,0.75,0.775,0.8397321428571429
XGBoost,0.8705357142857143,0.9510416666666667,0.8875,0.9,0.9704613095238095
ensemble,0.8392857142857143,0.9625,0.825,0.9,0.9767708333333334
