Model,ACC,AUC,Recall,Precision,PR_score
Adaboost,0.7455357142857143,0.76875,0.7625,0.825,0.8188839285714286
DT,0.6830357142857143,0.6895833333333333,0.65,0.7208333333333333,0.7813988095238096
KNN,0.7678571428571428,0.7578125,0.75,0.775,0.8397321428571429
XGBoost,0.8125,0.9041666666666667,0.825,0.8166666666666667,0.9173363095238095
ensemble,0.7455357142857143,0.8416666666666667,0.7,0.7833333333333333,0.8797321428571429
