Model,ACC,AUC,Recall,Precision,PR_score
Adaboost,0.6830357142857143,0.7416666666666667,0.7125,0.775,0.8372619047619048
DT,0.7142857142857143,0.7145833333333333,0.7,0.7333333333333334,0.7970238095238096
KNN,0.7678571428571428,0.75,0.8125,0.7666666666666666,0.799404761904762
XGBoost,0.8080357142857143,0.86875,0.8125,0.825,0.8935863095238096
ensemble,0.7455357142857143,0.76875,0.7,0.7833333333333333,0.8466220238095239
