Model,ACC,AUC,Recall,Precision,PR_score
Adaboost,0.8705357142857143,0.9520833333333334,0.8875,0.9083333333333334,0.9575
DT,0.7098214285714286,0.6770833333333334,0.875,0.6994047619047619,0.8206845238095238
KNN,0.8705357142857143,0.9359375,0.9375,0.875,0.95
XGBoost,0.8705357142857143,0.9520833333333334,0.8875,0.9083333333333334,0.9585416666666666
ensemble,0.8705357142857143,0.9677083333333334,0.9375,0.875,0.9767708333333334
