Model,ACC,AUC,Recall,Precision,PR_score
Adaboost,0.90625,0.9666666666666667,0.95,0.9083333333333334,0.9845238095238096
DT,0.84375,0.8291666666666667,0.95,0.8452380952380952,0.9132440476190476
KNN,0.8392857142857143,0.8942708333333333,0.9375,0.8333333333333334,0.9125
XGBoost,0.90625,0.984375,0.95,0.9083333333333334,0.9859375
ensemble,0.90625,1.0,0.95,0.9083333333333334,1.0
