Model,ACC,AUC,Recall,Precision,PR_score
Adaboost,0.90625,0.9354166666666667,0.95,0.9083333333333334,0.9511904761904761
DT,0.875,0.8645833333333334,1.0,0.8511904761904763,0.9255952380952381
KNN,0.8392857142857143,0.8942708333333333,0.9375,0.8333333333333334,0.9125
XGBoost,0.8705357142857143,0.984375,0.8875,0.9083333333333334,0.9859375
ensemble,0.9375,1.0,1.0,0.9166666666666666,1.0
