Model,ACC,AUC,Recall,Precision,PR_score
Adaboost,0.8705357142857143,0.9520833333333334,0.8875,0.9083333333333334,0.9575
DT,0.6428571428571428,0.6208333333333333,0.7625,0.6666666666666666,0.781547619047619
KNN,0.8705357142857143,0.9359375,0.9375,0.875,0.95
XGBoost,0.8392857142857143,0.9520833333333334,0.8375,0.9,0.9585416666666666
ensemble,0.8348214285714286,0.9677083333333334,0.875,0.875,0.9767708333333334
