Model,ACC,AUC,Recall,Precision,PR_score
Adaboost,0.9375,0.984375,0.95,0.95,0.9859375
DT,0.8035714285714286,0.8020833333333334,0.875,0.8511904761904763,0.8988095238095238
KNN,0.8392857142857143,0.8942708333333333,0.9375,0.8333333333333334,0.9125
XGBoost,0.9375,0.984375,0.95,0.95,0.9859375
ensemble,0.8660714285714286,1.0,0.875,0.9166666666666666,1.0
