Model,ACC,AUC,Recall,Precision,PR_score
Adaboost,0.7098214285714286,0.8270833333333334,0.725,0.8041666666666667,0.903720238095238
DT,0.8035714285714286,0.8145833333333333,0.775,0.8875,0.8982142857142857
KNN,0.8392857142857143,0.9109375,0.8875,0.875,0.940625
XGBoost,0.8035714285714286,0.9666666666666667,0.775,0.9,0.9816666666666667
ensemble,0.7410714285714286,0.95,0.725,0.8375,0.9704166666666667
