Model,ACC,AUC,Recall,Precision,PR_score
Adaboost,0.7455357142857143,0.8520833333333333,0.8375,0.7833333333333333,0.9194345238095238
DT,0.8035714285714286,0.8145833333333333,0.775,0.9,0.9044642857142857
KNN,0.8392857142857143,0.9505208333333334,0.9375,0.8333333333333334,0.9729166666666667
XGBoost,0.84375,0.9833333333333334,0.95,0.825,0.9908333333333333
ensemble,0.8080357142857143,0.95,0.8375,0.8666666666666667,0.9753571428571428
