Model,ACC,AUC,Recall,Precision,PR_score
Adaboost,0.90625,0.9833333333333334,0.95,0.9083333333333334,0.9908333333333333
DT,0.875,0.8645833333333334,1.0,0.8511904761904763,0.9255952380952381
KNN,0.8392857142857143,0.8942708333333333,0.9375,0.8333333333333334,0.9125
XGBoost,0.90625,0.984375,0.95,0.9083333333333334,0.9859375
ensemble,0.90625,1.0,1.0,0.875,1.0
