Model,ACC,AUC,Recall,Precision,PR_score
Adaboost,0.7098214285714286,0.8520833333333333,0.775,0.7833333333333333,0.9194345238095238
DT,0.7723214285714286,0.7833333333333333,0.775,0.8666666666666667,0.887797619047619
KNN,0.8392857142857143,0.9171875,0.8875,0.875,0.9611607142857143
XGBoost,0.90625,0.9833333333333334,0.95,0.9,0.9908333333333333
ensemble,0.7410714285714286,0.9333333333333333,0.775,0.8166666666666667,0.9641071428571428
