Model,ACC,AUC,Recall,Precision,PR_score
Adaboost,0.7098214285714286,0.7848958333333333,0.725,0.8041666666666667,0.8735119047619048
DT,0.6473214285714286,0.64375,0.725,0.7470238095238095,0.8186011904761905
KNN,0.8705357142857143,0.9359375,0.9375,0.875,0.95
XGBoost,0.8705357142857143,0.9666666666666667,0.8875,0.9083333333333334,0.9816666666666667
ensemble,0.6785714285714286,0.9333333333333333,0.725,0.7708333333333333,0.9641071428571428
