Model,ACC,AUC,Recall,Precision,PR_score
Adaboost,0.7455357142857143,0.8432291666666667,0.7875,0.8041666666666667,0.8963988095238096
DT,0.6785714285714286,0.66875,0.775,0.7595238095238095,0.8342261904761905
KNN,0.8705357142857143,0.9359375,0.9375,0.875,0.95
XGBoost,0.90625,0.9666666666666667,0.95,0.9083333333333334,0.9816666666666667
ensemble,0.7142857142857143,0.9333333333333333,0.7875,0.7708333333333333,0.9641071428571428
