Model,ACC,AUC,Recall,Precision,PR_score
Adaboost,0.7455357142857143,0.8598958333333333,0.7875,0.8041666666666667,0.9088988095238095
DT,0.7098214285714286,0.7104166666666667,0.775,0.8095238095238095,0.8592261904761904
KNN,0.8705357142857143,0.9359375,0.9375,0.875,0.95
XGBoost,0.8705357142857143,0.9666666666666667,0.8875,0.9083333333333334,0.9816666666666667
ensemble,0.7098214285714286,0.9666666666666667,0.725,0.8333333333333333,0.9845238095238096
