Model,ACC,AUC,Recall,Precision,PR_score
Adaboost,0.8080357142857143,0.8791666666666667,0.8375,0.8666666666666667,0.9279613095238095
DT,0.7410714285714286,0.7354166666666666,0.825,0.8095238095238095,0.8686011904761904
KNN,0.8705357142857143,0.9359375,0.9375,0.875,0.95
XGBoost,0.8392857142857143,0.9833333333333334,0.8375,0.9,0.9908333333333333
ensemble,0.8080357142857143,0.9666666666666667,0.8875,0.8333333333333333,0.9845238095238096
