Model,ACC,AUC,Recall,Precision,PR_score
Adaboost,0.9375,0.9666666666666667,0.95,0.95,0.9845238095238096
DT,0.8705357142857143,0.8708333333333333,0.8875,0.9,0.9272321428571428
KNN,0.8392857142857143,0.8942708333333333,0.9375,0.8333333333333334,0.9125
XGBoost,0.9017857142857143,0.984375,0.8875,0.95,0.9859375
ensemble,0.9330357142857143,1.0,0.9375,0.95,1.0
