Model,ACC,AUC,Recall,Precision,PR_score
Adaboost,0.84375,0.8770833333333333,0.9,0.8666666666666667,0.915625
DT,0.6785714285714286,0.6520833333333333,0.825,0.6875,0.8053571428571429
KNN,0.8705357142857143,0.9359375,0.9375,0.875,0.95
XGBoost,0.8080357142857143,0.9354166666666667,0.8375,0.8666666666666667,0.9522321428571429
ensemble,0.84375,0.9510416666666667,0.95,0.8333333333333333,0.9704613095238095
