Model,ACC,AUC,Recall,Precision,PR_score
Adaboost,0.6517857142857143,0.7666666666666666,0.29166666666666663,0.5,0.6284722222222222
DT,0.5580357142857143,0.5125,0.375,0.425,0.5116071428571429
KNN,0.75,0.7666666666666666,0.5,0.75,0.769593253968254
XGBoost,0.6741071428571428,0.825,0.375,0.5833333333333334,0.736111111111111
ensemble,0.6830357142857143,0.7333333333333334,0.375,0.5833333333333333,0.6340277777777777
