Model,ACC,AUC,Recall,Precision,PR_score
Adaboost,0.6116071428571428,0.675,0.24999999999999997,0.375,0.4940972222222222
DT,0.5178571428571428,0.48749999999999993,0.375,0.3833333333333333,0.4907738095238095
KNN,0.6875,0.7166666666666666,0.3333333333333333,0.6666666666666666,0.7279265873015872
XGBoost,0.8080357142857143,0.825,0.6666666666666666,0.6666666666666666,0.6791666666666666
ensemble,0.6473214285714286,0.725,0.375,0.5,0.6704365079365079
