Model,ACC,AUC,Recall,Precision,PR_score
Adaboost,0.75,0.8416666666666667,0.5,0.6666666666666666,0.775
DT,0.7142857142857143,0.6916666666666667,0.5833333333333333,0.5888888888888889,0.715625
KNN,0.6830357142857143,0.6541666666666666,0.20833333333333331,0.6666666666666666,0.65625
XGBoost,0.78125,0.8333333333333334,0.5833333333333333,0.75,0.7520833333333333
ensemble,0.78125,0.8833333333333333,0.5833333333333333,0.6875,0.7979166666666666
