Model,ACC,AUC,Recall,Precision,PR_score
Adaboost,0.75,0.85,0.5833333333333333,0.625,0.7763888888888888
DT,0.6830357142857143,0.6666666666666666,0.5833333333333333,0.5416666666666666,0.640625
KNN,0.6830357142857143,0.6541666666666666,0.20833333333333331,0.6666666666666666,0.65625
XGBoost,0.75,0.8333333333333334,0.5833333333333333,0.7083333333333333,0.7694444444444444
ensemble,0.71875,0.8333333333333334,0.5833333333333333,0.625,0.7520833333333333
