Model,ACC,AUC,Recall,Precision,PR_score
Adaboost,0.6473214285714286,0.8,0.16666666666666666,0.3333333333333333,0.5652777777777778
DT,0.5535714285714286,0.475,0.24999999999999997,0.2888888888888889,0.487797619047619
KNN,0.75,0.7333333333333333,0.5,0.75,0.7457837301587301
XGBoost,0.7455357142857143,0.8083333333333333,0.5416666666666666,0.65,0.7326388888888888
ensemble,0.6473214285714286,0.7333333333333333,0.24999999999999997,0.4444444444444444,0.6414682539682539
