Model,ACC,AUC,Recall,Precision,PR_score
Adaboost,0.7098214285714286,0.7833333333333333,0.3333333333333333,0.5555555555555555,0.6977182539682539
DT,0.6830357142857143,0.6125,0.375,0.6666666666666666,0.6741071428571428
KNN,0.78125,0.7166666666666666,0.5,0.75,0.71875
XGBoost,0.84375,0.8333333333333333,0.6666666666666666,0.875,0.7706349206349206
ensemble,0.71875,0.8333333333333334,0.5,0.6666666666666666,0.7527777777777778
