Model,ACC,AUC,Recall,Precision,PR_score
Adaboost,0.6160714285714286,0.7666666666666667,0.16666666666666666,0.3333333333333333,0.5444444444444444
DT,0.5535714285714286,0.475,0.24999999999999997,0.2888888888888889,0.487797619047619
KNN,0.75,0.7333333333333333,0.5,0.75,0.7457837301587301
XGBoost,0.7142857142857143,0.7916666666666666,0.4583333333333333,0.65,0.725
ensemble,0.6473214285714286,0.6833333333333333,0.24999999999999997,0.4444444444444444,0.6123015873015873
