Model,ACC,AUC,Recall,Precision,PR_score
Adaboost,0.78125,0.8833333333333333,0.5833333333333333,0.6666666666666666,0.8194444444444444
DT,0.6473214285714286,0.5875,0.375,0.41666666666666663,0.5074404761904762
KNN,0.6830357142857143,0.6541666666666666,0.20833333333333331,0.6666666666666666,0.65625
XGBoost,0.8125,0.85,0.6666666666666666,0.75,0.7763888888888889
ensemble,0.6830357142857143,0.8333333333333334,0.375,0.5416666666666666,0.7520833333333333
