Model,ACC,AUC,Recall,Precision,PR_score
Adaboost,0.6160714285714286,0.7166666666666667,0.4583333333333333,0.41666666666666663,0.5954365079365079
DT,0.5178571428571428,0.4666666666666667,0.3333333333333333,0.3,0.43050595238095235
KNN,0.6830357142857143,0.6708333333333333,0.20833333333333331,0.6666666666666666,0.6346726190476191
XGBoost,0.6741071428571428,0.7916666666666667,0.41666666666666663,0.4375,0.6498015873015872
ensemble,0.6116071428571428,0.7333333333333334,0.3333333333333333,0.375,0.5796626984126984
