Model,ACC,AUC,Recall,Precision,PR_score
Adaboost,0.7142857142857143,0.8,0.4583333333333333,0.625,0.7256944444444444
DT,0.5580357142857143,0.5125,0.375,0.425,0.5116071428571429
KNN,0.75,0.7666666666666666,0.5,0.75,0.769593253968254
XGBoost,0.6428571428571428,0.825,0.4583333333333333,0.48333333333333334,0.7291666666666666
ensemble,0.7455357142857143,0.8,0.5416666666666666,0.65,0.7319444444444444
