Model,ACC,AUC,Recall,Precision,PR_score
Adaboost,0.8125,0.8583333333333333,0.5833333333333333,0.75,0.8081349206349207
DT,0.5892857142857143,0.5208333333333334,0.29166666666666663,0.35,0.4480654761904762
KNN,0.6830357142857143,0.6375,0.20833333333333331,0.6666666666666666,0.6493055555555556
XGBoost,0.78125,0.8666666666666667,0.6666666666666666,0.7083333333333333,0.7840277777777778
ensemble,0.6830357142857143,0.8166666666666667,0.4583333333333333,0.525,0.7388888888888889
