Model,ACC,AUC,Recall,Precision,PR_score
Adaboost,0.6473214285714286,0.775,0.24999999999999997,0.5,0.6416666666666666
DT,0.5580357142857143,0.5125,0.375,0.425,0.5116071428571429
KNN,0.71875,0.7416666666666667,0.41666666666666663,0.75,0.7487599206349206
XGBoost,0.6428571428571428,0.8083333333333333,0.375,0.5833333333333334,0.7326388888888888
ensemble,0.6517857142857143,0.7166666666666667,0.375,0.5625,0.6831349206349207
