Model,ACC,AUC,Recall,Precision,PR_score
Adaboost,0.6473214285714286,0.7416666666666667,0.16666666666666666,0.3333333333333333,0.5402777777777777
DT,0.5580357142857143,0.5125,0.375,0.425,0.5116071428571429
KNN,0.75,0.7666666666666666,0.5,0.75,0.769593253968254
XGBoost,0.6428571428571428,0.8083333333333333,0.4583333333333333,0.48333333333333334,0.6944444444444444
ensemble,0.6830357142857143,0.7166666666666667,0.375,0.5833333333333333,0.6282738095238095
