Model,ACC,AUC,Recall,Precision,PR_score
Adaboost,0.8125,0.8416666666666667,0.5833333333333333,0.75,0.7770833333333333
DT,0.6116071428571428,0.5083333333333333,0.16666666666666666,0.2222222222222222,0.43675595238095233
KNN,0.6830357142857143,0.6541666666666666,0.20833333333333331,0.6666666666666666,0.65625
XGBoost,0.7098214285714286,0.8166666666666667,0.41666666666666663,0.611111111111111,0.6381944444444444
ensemble,0.7098214285714286,0.825,0.25,0.6666666666666666,0.7076388888888888
