Model,ACC,AUC,Recall,Precision,PR_score
Adaboost,0.6785714285714286,0.8666666666666667,0.24999999999999997,0.5,0.7354166666666666
DT,0.5535714285714286,0.475,0.24999999999999997,0.2888888888888889,0.487797619047619
KNN,0.75,0.7333333333333333,0.5,0.75,0.7457837301587301
XGBoost,0.7455357142857143,0.8416666666666666,0.5416666666666666,0.65,0.7534722222222222
ensemble,0.6785714285714286,0.7666666666666666,0.3333333333333333,0.5,0.6555555555555556
