Model,ACC,AUC,Recall,Precision,PR_score
Adaboost,0.75,0.7916666666666666,0.5833333333333333,0.65,0.7041666666666666
DT,0.7142857142857143,0.7083333333333334,0.6666666666666666,0.5666666666666667,0.6791666666666667
KNN,0.6830357142857143,0.6541666666666666,0.20833333333333331,0.6666666666666666,0.65625
XGBoost,0.78125,0.8333333333333334,0.6666666666666666,0.7083333333333333,0.7694444444444444
ensemble,0.75,0.8833333333333333,0.5833333333333333,0.5625,0.7979166666666666
